BIN_id	chr	start	end	NumRecordsAll	NumR_FL	NumR_DHL	NumPatientsAll	NumP_FL	NumP_DHL	gene	Enhancer	Histone
CRE_2_10734	chr2	281155423	32202000	5	0	5	1	0	1	SLC30A6		
CRE_22_7648	chr22	2847124055	22944000	5	4	1	2	2	1		H3K27ac|chr22:22905824-22956118,SE|chr22:22848569-22956505	Only_27ac_20913
CRE_22_7608	chr22	2847004055	22824000	5	5	0	1	1	0	LOC105372948	H3K27ac|chr22:22818199-22826892	Both|chr22:22822798-22823755
CRE_22_7571	chr22	2846893055	22713000	5	0	5	1	0	1		H3K27ac|chr22:22711493-22713112,SE|chr22:22648642-22755867	Only_27ac_20885
CRE_21_8084	chr21	2801722072	24252000	5	0	5	2	0	2			
CRE_21_6589	chr21	2797237072	19767000	5	3	2	1	1	1			
CRE_21_6586	chr21	2797228072	19758000	5	2	3	2	1	2			
CRE_1_26493	chr1	79476001	79479000	5	0	5	1	0	1			
CRE_18_22613	chr18	2641874004	67839000	5	3	2	1	1	1	LOC643542		
CRE_18_21051	chr18	2637188004	63153000	5	4	1	2	1	1	BCL2	H3K27ac|chr18:63126078-63164642,SE|chr18:63125791-63175947	Both|chr18:63149980-63162548
CRE_18_20321	chr18	2634998004	60963000	5	4	1	1	1	1			
CRE_15_14900	chr15	2343148029	44700000	5	0	5	1	0	1	PATL2		
CRE_14_33900	chr14	2293104311	101700000	5	3	2	1	1	1	LOC105370676		
CRE_14_33006	chr14	2290422311	99018000	5	3	2	1	1	1	LOC107984696		
CRE_14_31905	chr14	2287119311	95715000	5	1	4	4	1	4	TCL1A	H3K27ac|chr14:95708592-95714173,SE|chr14:95644528-95714140	Both|chr14:95708995-95714173
CRE_13_36252	chr13	2185795983	108756000	5	0	5	2	0	2	MYO16		
CRE_13_23280	chr13	2146879983	69840000	5	2	3	2	1	2	KLHL1		
CRE_13_22256	chr13	2143807983	66768000	5	3	2	1	1	1	PCDH9		
CRE_13_15463	chr13	2123428983	46389000	5	0	5	2	0	2	KIAA0226L	H3K27ac|chr13:46368941-46395013,SE|chr13:46369560-46405519	Both|chr13:46377761-46390696
CRE_12_8736	chr12	1969972674	26208000	5	3	2	1	1	1	SSPN		
CRE_12_30716	chr12	2035912674	92148000	5	1	4	3	1	3	BTG1	H3K27ac|chr12:92137034-92145873	Both|chr12:92137034-92145873,Only_4me3_5624
CRE_12_27860	chr12	2027344674	83580000	5	4	1	3	3	1			
CRE_12_16797	chr12	1994155674	50391000	5	5	0	1	1	0	FAM186A		
CRE_12_16344	chr12	1992796674	49032000	5	3	2	2	2	1	KMT2D		
CRE_11_44728	chr11	1942862052	134184000	5	5	0	1	1	0	NCAPD3		
CRE_11_37127	chr11	1920059052	111381000	5	1	4	4	1	4	POU2AF1	H3K27ac|chr11:111375527-111385415,SE|chr11:111356794-111448998	Both|chr11:111375527-111380883
CRE_11_34189	chr11	1911245052	102567000	5	0	5	1	0	1		H3K27ac|chr11:102558395-102564440,SE|chr11:102544998-102564673	Only_27ac_5551
CRE_11_33692	chr11	1909754052	101076000	5	5	0	2	2	0	PGR		
CRE_11_30207	chr11	1899299052	90621000	5	0	5	1	0	1	DISC1FP1		
CRE_11_30149	chr11	1899125052	90447000	5	2	3	1	1	1	DISC1FP1		
CRE_11_30140	chr11	1899098052	90420000	5	3	2	1	1	1	DISC1FP1		
CRE_11_24349	chr11	1881725052	73047000	5	0	5	1	0	1	FCHSD2		
CRE_X_7230	chrX	2896688523	21690000	4	2	2	1	1	1			
CRE_X_50373	chrX	3026117523	151119000	4	2	2	1	1	1			
CRE_X_48557	chrX	3020669523	145671000	4	2	2	1	1	1			
CRE_X_48125	chrX	3019373523	144375000	4	3	1	1	1	1			
CRE_X_46178	chrX	3013532523	138534000	4	2	2	1	1	1			
CRE_X_45900	chrX	3012698523	137700000	4	2	2	1	1	1			
CRE_X_45826	chrX	3012476523	137478000	4	2	2	1	1	1			
CRE_X_45248	chrX	3010742523	135744000	4	2	2	1	1	1			
CRE_X_42614	chrX	3002840523	127842000	4	2	2	1	1	1			
CRE_X_41193	chrX	2998577523	123579000	4	3	1	2	2	1			
CRE_X_39651	chrX	2993951523	118953000	4	2	2	1	1	1			
CRE_X_32391	chrX	2972171523	97173000	4	1	3	2	1	1	DIAPH2		
CRE_X_32378	chrX	2972132523	97134000	4	0	4	2	0	2	DIAPH2		
CRE_X_31866	chrX	2970596523	95598000	4	2	2	1	1	1			
CRE_X_31323	chrX	2968967523	93969000	4	2	2	1	1	1			
CRE_X_31306	chrX	2968916523	93918000	4	2	2	1	1	1			
CRE_X_30869	chrX	2967605523	92607000	4	2	2	1	1	1	PCDH11X		
CRE_X_29906	chrX	2964716523	89718000	4	2	2	1	1	1			
CRE_X_29739	chrX	2964215523	89217000	4	2	2	1	1	1			
CRE_X_29369	chrX	2963105523	88107000	4	2	2	1	1	1			
CRE_X_28782	chrX	2961344523	86346000	4	2	2	1	1	1	DACH2		
CRE_X_28646	chrX	2960936523	85938000	4	0	4	1	0	1	CHM		
CRE_X_23492	chrX	2945474523	70476000	4	3	1	1	1	1	DLG3		
CRE_X_18483	chrX	2930447523	55449000	4	4	0	2	2	0			
CRE_X_15535	chrX	2921603523	46605000	4	2	2	1	1	1	SLC9A7		
CRE_X_12154	chrX	2911460523	36462000	4	2	2	1	1	1			
CRE_9_9337	chr9	1564497913	28012000	4	2	2	1	1	1	LINGO2		
CRE_9_6921	chr9	1557249913	20764000	4	2	2	1	1	1	FOCAD		
CRE_9_41410	chr9	1660716913	124231000	4	2	2	1	1	1			
CRE_9_24477	chr9	1609917913	73432000	4	2	2	1	1	1	LOC105376084		
CRE_9_12467	chr9	1573887913	37402000	4	1	3	2	1	2	LOC105376035	H3K27ac|chr9:37361912-37426615,SE|chr9:37179605-37433662	Both|chr9:37398276-37399837,Only_27ac_33654
CRE_9_1246	chr9	1540224913	3739000	4	2	2	1	1	1			
CRE_8_45892	chr8	1529023277	137676000	4	2	2	1	1	1			
CRE_8_45489	chr8	1527814277	136467000	4	0	4	1	0	1			
CRE_8_43556	chr8	1522015277	130668000	4	2	2	1	1	1			
CRE_8_42581	chr8	1519090277	127743000	4	1	3	4	1	3	MYC	H3K27ac|chr8:127734183-127744338,SE|chr8:127733490-127749475	Both|chr8:127734183-127742407,Only_27ac_33063
CRE_8_39244	chr8	1509079277	117732000	4	2	2	1	1	1			
CRE_8_3833	chr8	1402846277	11499000	4	1	3	1	1	1	BLK	H3K27ac|chr8:11489963-11510145,SE|chr8:11482166-11509740	Both|chr8:11492032-11500378
CRE_8_37335	chr8	1503352277	112005000	4	4	0	1	1	0			
CRE_8_35194	chr8	1496929277	105582000	4	2	2	1	1	1	ZFPM2		
CRE_8_25785	chr8	1468702277	77355000	4	2	2	1	1	1			
CRE_8_25780	chr8	1468687277	77340000	4	2	2	1	1	1			
CRE_8_22205	chr8	1457962277	66615000	4	0	4	3	0	3	MYBL1	H3K27ac|chr8:66609537-66613348,SE|chr8:66607262-66618368	Both|chr8:66609537-66613348
CRE_8_19334	chr8	1449349277	58002000	4	3	1	2	1	1	FAM110B		
CRE_8_15631	chr8	1438240277	46893000	4	2	2	1	1	1			
CRE_7_867	chr7	1234602304	2601000	4	4	0	1	1	0	IQCE		
CRE_7_47203	chr7	1373610304	141609000	4	2	2	1	1	1	AGK		
CRE_7_45488	chr7	1368465304	136464000	4	2	2	1	1	1			
CRE_7_42070	chr7	1358211304	126210000	4	2	2	1	1	1			
CRE_7_41856	chr7	1357569304	125568000	4	1	3	1	1	1			
CRE_7_40738	chr7	1354215304	122214000	4	2	2	1	1	1	LOC102724527		
CRE_7_39983	chr7	1351950304	119949000	4	0	4	1	0	1			
CRE_7_39070	chr7	1349211304	117210000	4	2	2	1	1	1	ST7		
CRE_7_37067	chr7	1343202304	111201000	4	0	4	1	0	1	IMMP2L		
CRE_7_37053	chr7	1343160304	111159000	4	0	4	1	0	1	IMMP2L		
CRE_7_37049	chr7	1343148304	111147000	4	0	4	2	0	2	IMMP2L		
CRE_7_37027	chr7	1343082304	111081000	4	1	3	3	1	2	IMMP2L	H3K27ac|chr7:111079905-111080418,SE|chr7:111079442-111105948	Only_27ac_31205
CRE_7_37018	chr7	1343055304	111054000	4	2	2	1	1	1	IMMP2L		
CRE_7_37015	chr7	1343046304	111045000	4	0	4	1	0	1	IMMP2L		
CRE_7_37003	chr7	1343010304	111009000	4	1	3	3	1	3	IMMP2L		
CRE_7_36998	chr7	1342995304	110994000	4	3	1	2	1	1	IMMP2L		
CRE_7_35805	chr7	1339416304	107415000	4	0	4	1	0	1	COG5		
CRE_7_3448	chr7	1242345304	10344000	4	0	4	1	0	1			
CRE_7_32050	chr7	1328151304	96150000	4	2	2	1	1	1	SLC25A13		
CRE_7_31600	chr7	1326801304	94800000	4	3	1	3	3	1			
CRE_7_2557	chr7	1239672304	7671000	4	2	2	1	1	1	RPA3		
CRE_7_2040	chr7	1238121304	6120000	4	0	4	1	0	1	USP42		
CRE_7_15532	chr7	1278597304	46596000	4	4	0	2	2	0			
CRE_6_9298	chr6	1089089325	27894000	4	1	3	3	1	2	HIST1H2AM	H3K27ac|chr6:27887462-27896833,SE|chr6:27887168-27896639	Both|chr6:27889079-27896497
CRE_6_7425	chr6	1083470325	22275000	4	3	1	1	1	1			
CRE_6_6130	chr6	1079585325	18390000	4	2	2	2	2	1	RNF144B	H3K27ac|chr6:18386100-18391615	Both|chr6:18386670-18391615
CRE_6_55713	chr6	1228334325	167139000	4	3	1	1	1	1	CCR6		
CRE_6_53882	chr6	1222841325	161646000	4	2	2	1	1	1	PARK2		
CRE_6_52940	chr6	1220015325	158820000	4	1	3	3	1	2	EZR	H3K27ac|chr6:158803649-158820517,SE|chr6:158789273-158827926	Both|chr6:158809134-158819921
CRE_6_52349	chr6	1218242325	157047000	4	2	2	1	1	1	ARID1B		
CRE_6_49665	chr6	1210190325	148995000	4	4	0	1	1	0	UST		
CRE_6_49662	chr6	1210181325	148986000	4	4	0	1	1	0	UST		
CRE_6_4785	chr6	1075550325	14355000	4	4	0	1	1	0			
CRE_6_4707	chr6	1075316325	14121000	4	0	4	2	0	2	CD83	H3K27ac|chr6:14117727-14119891	Both|chr6:14117727-14119891
CRE_6_41087	chr6	1184456325	123261000	4	3	1	3	2	1	TRDN		
CRE_6_39267	chr6	1178996325	117801000	4	4	0	1	1	0			
CRE_6_33807	chr6	1162616325	101421000	4	4	0	1	1	0	GRIK2		
CRE_6_3377	chr6	1071326325	10131000	4	2	2	1	1	1	LOC107983965		
CRE_6_31037	chr6	1154306325	93111000	4	0	4	1	0	1			
CRE_6_30100	chr6	1151495325	90300000	4	1	3	2	1	2	LOC105377891	H3K27ac|chr6:90297095-90301022,SE|chr6:90249579-90321732	Both|chr6:90297095-90299378
CRE_6_25835	chr6	1138700325	77505000	4	2	2	1	1	1			
CRE_6_15285	chr6	1107050325	45855000	4	2	2	3	2	2			
CRE_6_13979	chr6	1103132325	41937000	4	1	3	3	1	3	CCND3	H3K27ac|chr6:41932785-41941823	Only_27ac_28308
CRE_6_12999	chr6	1100192325	38997000	4	4	0	1	1	0	DNAH8		
CRE_5_9018	chr5	906711066	27054000	4	2	2	1	1	1			
CRE_5_7350	chr5	901707066	22050000	4	2	2	1	1	1	CDH12		
CRE_5_7175	chr5	901182066	21525000	4	2	2	1	1	1	GUSBP1		
CRE_5_5299	chr5	895554066	15897000	4	2	2	1	1	1	FBXL7		
CRE_5_50136	chr5	1030065066	150408000	4	2	2	3	2	2	CD74	H3K27ac|chr5:150406734-150414710	Both|chr5:150407410-150408969,Only_27ac_26994
CRE_5_48916	chr5	1026405066	146748000	4	2	2	1	1	1	PPP2R2B		
CRE_5_46957	chr5	1020528066	140871000	4	2	2	3	2	2	PCDHA11		
CRE_5_4110	chr5	891987066	12330000	4	1	3	2	1	2			
CRE_5_32503	chr5	977166066	97509000	4	2	2	1	1	1	LINC01340		
CRE_5_32265	chr5	976452066	96795000	4	2	2	1	1	1	ERAP1		
CRE_5_27955	chr5	963522066	83865000	4	2	2	3	2	2			
CRE_5_26886	chr5	960315066	80658000	4	2	2	1	1	1	MSH3	H3K27ac|chr5:80654621-80656829	Both|chr5:80654621-80656660
CRE_5_10130	chr5	910047066	30390000	4	2	2	1	1	1			
CRE_4_9394	chr4	717624511	28182000	4	3	1	1	1	1	LOC105374557		
CRE_4_59636	chr4	868350511	178908000	4	1	3	2	1	2			
CRE_4_57236	chr4	861150511	171708000	4	2	2	1	1	1			
CRE_4_56975	chr4	860367511	170925000	4	2	2	1	1	1			
CRE_4_47575	chr4	832167511	142725000	4	2	2	2	1	2	INPP4B		
CRE_4_47574	chr4	832164511	142722000	4	2	2	1	1	1	INPP4B		
CRE_4_46279	chr4	828279511	138837000	4	2	2	3	2	2	LOC105377448		
CRE_4_44856	chr4	824010511	134568000	4	0	4	2	0	2			
CRE_4_44431	chr4	822735511	133293000	4	2	2	1	1	1			
CRE_4_4430	chr4	702732511	13290000	4	2	2	1	1	1			
CRE_4_42138	chr4	815856511	126414000	4	0	4	1	0	1			
CRE_4_40230	chr4	810132511	120690000	4	4	0	1	1	0	PRDM5		
CRE_4_37921	chr4	803205511	113763000	4	3	1	3	2	1	CAMK2D	H3K27ac|chr4:113756576-113763629	Both|chr4:113756576-113763629
CRE_4_3732	chr4	700638511	11196000	4	2	2	1	1	1			
CRE_4_37187	chr4	801003511	111561000	4	3	1	3	2	1			
CRE_4_30545	chr4	781077511	91635000	4	2	2	1	1	1			
CRE_4_28991	chr4	776415511	86973000	4	2	2	1	1	1	AFF1		
CRE_4_19217	chr4	747093511	57651000	4	1	3	2	1	1			
CRE_4_15499	chr4	735939511	46497000	4	3	1	3	2	1			
CRE_4_14016	chr4	731490511	42048000	4	3	1	1	1	1	SLC30A9		
CRE_3_8135	chr3	515551952	24405000	4	3	1	1	1	1	THRB		
CRE_3_63549	chr3	681793952	190647000	4	2	2	3	2	1	IL1RAP		
CRE_3_62262	chr3	677932952	186786000	4	0	4	4	0	4	EIF4A2	H3K27ac|chr3:186782550-186786596	Both|chr3:186782550-186786596
CRE_3_61193	chr3	674725952	183579000	4	4	0	1	1	0		SE|chr3:183484656-183593911	
CRE_3_5505	chr3	507661952	16515000	4	1	3	3	1	3	RFTN1	H3K27ac|chr3:16494133-16517309,SE|chr3:16359087-16517371	Both|chr3:16506233-16517133
CRE_3_5482	chr3	507592952	16446000	4	4	0	1	1	0	RFTN1	H3K27ac|chr3:16423012-16455931,SE|chr3:16359087-16517371	Only_27ac_21897
CRE_3_49494	chr3	639628952	148482000	4	4	0	2	2	0			
CRE_3_47958	chr3	635020952	143874000	4	4	0	1	1	0			
CRE_3_47950	chr3	634996952	143850000	4	4	0	1	1	0	SLC9A9		Only_4me3_17622
CRE_3_46985	chr3	632101952	140955000	4	4	0	1	1	0	SLC25A36		
CRE_3_46271	chr3	629959952	138813000	4	2	2	1	1	1	PIK3CB		
CRE_3_31971	chr3	587059952	95913000	4	1	3	3	1	3			
CRE_3_25494	chr3	567628952	76482000	4	0	4	1	0	1	ROBO2		
CRE_3_2246	chr3	497884952	6738000	4	1	3	2	1	2			
CRE_3_21568	chr3	555850952	64704000	4	4	0	1	1	0			
CRE_3_20284	chr3	551998952	60852000	4	1	3	2	1	2	FHIT		
CRE_3_20213	chr3	551785952	60639000	4	0	4	2	0	2	FHIT		
CRE_3_20209	chr3	551773952	60627000	4	1	3	2	1	1	FHIT		
CRE_3_20194	chr3	551728952	60582000	4	2	2	2	2	1	FHIT		
CRE_3_16161	chr3	539629952	48483000	4	4	0	2	2	0	SHISA5		
CRE_3_11691	chr3	526219952	35073000	4	3	1	1	1	1	LOC101928135		
CRE_2_61556	chr2	433621423	184668000	4	0	4	1	0	1	ZNF804A		
CRE_2_60873	chr2	431572423	182619000	4	4	0	1	1	0			
CRE_2_60227	chr2	429634423	180681000	4	1	3	1	1	1			
CRE_2_59349	chr2	427000423	178047000	4	2	2	1	1	1	PDE11A		
CRE_2_5923	chr2	266722423	17769000	4	2	2	1	1	1	GEN1		
CRE_2_58996	chr2	425941423	176988000	4	2	2	1	1	1			
CRE_2_48118	chr2	393307423	144354000	4	2	2	3	2	2			
CRE_2_36151	chr2	357406423	108453000	4	2	2	1	1	1	GCC2		
CRE_2_35582	chr2	355699423	106746000	4	3	1	2	2	1	LOC102724744		
CRE_2_27588	chr2	331717423	82764000	4	3	1	1	1	1			
CRE_2_21789	chr2	314320423	65367000	4	4	0	2	2	0	SPRED2	H3K27ac|chr2:65349328-65375620,SE|chr2:65349076-65437368	Both|chr2:65363203-65368105
CRE_2_21775	chr2	314278423	65325000	4	0	4	2	0	2	SPRED2	H3K27ac|chr2:65322363-65327096	Both|chr2:65323500-65324170,Only_27ac_17312,Only_27ac_17313
CRE_2_21771	chr2	314266423	65313000	4	0	4	1	0	1	SPRED2		
CRE_2_16325	chr2	297928423	48975000	4	2	2	1	1	1	FSHR		
CRE_2_15900	chr2	296653423	47700000	4	0	4	3	0	3	LOC440864	H3K27ac|chr2:47688231-47704732,SE|chr2:47688002-47788032	Both|chr2:47694833-47701709
CRE_2_13271	chr2	288766423	39813000	4	4	0	3	3	0			
CRE_22_7646	chr22	2847118055	22938000	4	1	3	3	1	3		H3K27ac|chr22:22905824-22956118,SE|chr22:22848569-22956505	Only_27ac_20913
CRE_22_7629	chr22	2847067055	22887000	4	3	1	2	1	1	IGL	H3K27ac|chr22:22877573-22900242,SE|chr22:22848569-22956505	Both|chr22:22884180-22897526
CRE_22_7441	chr22	2846503055	22323000	4	3	1	1	1	1	BMS1P20		
CRE_22_16926	chr22	2874958055	50778000	4	2	2	1	1	1	RPL23AP82		
CRE_21_5772	chr21	2794786072	17316000	4	3	1	2	2	1			
CRE_21_11327	chr21	2811451072	33981000	4	2	2	1	1	1			
CRE_20_19063	chr20	2770214905	57189000	4	4	0	1	1	0	BMP7		
CRE_20_18068	chr20	2767229905	54204000	4	0	4	1	0	1			
CRE_20_10884	chr20	2745677905	32652000	4	2	2	1	1	1	C20orf203		
CRE_1_854	chr1	2559001	2562000	4	3	1	3	3	1	TNFRSF14		
CRE_1_78033	chr1	234096001	234099000	4	0	4	2	0	2	SLC35F3		
CRE_1_75073	chr1	225216001	225219000	4	3	1	2	2	1	DNAH14		
CRE_1_68833	chr1	206496001	206499000	4	2	2	1	1	1	IKBKE		
CRE_1_64848	chr1	194541001	194544000	4	4	0	2	2	0			
CRE_1_62772	chr1	188313001	188316000	4	2	2	1	1	1			
CRE_1_58224	chr1	174669001	174672000	4	2	2	1	1	1	RABGAP1L		
CRE_1_53560	chr1	160677001	160680000	4	2	2	1	1	1		H3K27ac|chr1:160670738-160679698,SE|chr1:160606261-160685193	Only_27ac_2013
CRE_1_33557	chr1	100668001	100671000	4	4	0	1	1	0			
CRE_1_32314	chr1	96939001	96942000	4	2	2	2	2	2			
CRE_1_24185	chr1	72552001	72555000	4	2	2	1	1	1	LOC105378797		
CRE_1_17718	chr1	53151001	53154000	4	4	0	2	2	0			
CRE_19_6384	chr19	2673560289	19152000	4	2	2	1	1	1	MEF2B	H3K27ac|chr19:19148877-19149988,H3K27ac|chr19:19150487-19170326,SE|chr19:19142958-19175611	Only_27ac_15614,Only_27ac_15615
CRE_19_12863	chr19	2692997289	38589000	4	1	3	1	1	1	RYR1		
CRE_18_9911	chr18	2603768004	29733000	4	2	2	1	1	1			
CRE_18_9875	chr18	2603660004	29625000	4	2	2	1	1	1			
CRE_18_9874	chr18	2603657004	29622000	4	2	2	1	1	1			
CRE_18_9809	chr18	2603462004	29427000	4	2	2	1	1	1			
CRE_18_25492	chr18	2650511004	76476000	4	0	4	1	0	1	ZNF516		
CRE_18_2256	chr18	2580803004	6768000	4	2	2	1	1	1	ARHGAP28		
CRE_18_21070	chr18	2637245004	63210000	4	2	2	3	1	2	BCL2	H3K27ac|chr18:63206374-63210342	Only_27ac_14740
CRE_18_20397	chr18	2635226004	61191000	4	4	0	1	1	0			
CRE_18_16130	chr18	2622425004	48390000	4	2	2	1	1	1	ZBTB7C		
CRE_18_1392	chr18	2578211004	4176000	4	4	0	1	1	0	DLGAP1		
CRE_18_12869	chr18	2612642004	38607000	4	2	2	1	1	1			
CRE_18_11383	chr18	2608184004	34149000	4	2	2	2	1	1	NOL4		
CRE_17_27193	chr17	2572356563	81579000	4	2	2	1	1	1	NPLOC4		
CRE_17_19947	chr17	2550618563	59841000	4	0	4	3	0	3	VMP1	H3K27ac|chr17:59836308-59840301	Both|chr17:59837366-59840301
CRE_17_15102	chr17	2536083563	45306000	4	3	1	3	3	1	MAP3K14	H3K27ac|chr17:45302416-45303629	Only_27ac_13247
CRE_16_5356	chr16	2416507218	16068000	4	2	2	1	1	1	ABCC1		
CRE_16_26241	chr16	2479162218	78723000	4	2	2	3	1	2	WWOX		
CRE_16_26226	chr16	2479117218	78678000	4	2	2	2	1	1	WWOX		
CRE_16_26182	chr16	2478985218	78546000	4	3	1	2	1	1	WWOX		
CRE_15_24024	chr15	2370520029	72072000	4	2	2	1	1	1	MYO9A	H3K27ac|chr15:72067343-72084891,SE|chr15:72035007-72108957	Both|chr15:72069205-72071267
CRE_15_19791	chr15	2357821029	59373000	4	0	4	3	0	3	MYO1E	H3K27ac|chr15:59366234-59380143,SE|chr15:59290141-59419263	Both|chr15:59368589-59375716
CRE_15_15175	chr15	2343973029	45525000	4	1	3	2	1	2	SLC30A4		Only_4me3_7723
CRE_15_14895	chr15	2343133029	44685000	4	0	4	1	0	1	PATL2		
CRE_14_35438	chr14	2297718311	106314000	4	4	0	1	1	0	IGH		
CRE_14_35227	chr14	2297085311	105681000	4	4	0	1	1	0	IGH	H3K27ac|chr14:105679229-105680319,SE|chr14:105661424-105776977	Only_27ac_9824
CRE_14_32716	chr14	2289552311	98148000	4	2	2	1	1	1	LOC105370655		
CRE_14_31492	chr14	2285880311	94476000	4	1	3	3	1	3	SERPINA9	H3K27ac|chr14:94469931-94478702	Both|chr14:94473120-94476278
CRE_14_30449	chr14	2282751311	91347000	4	2	2	1	1	1	CCDC88C	H3K27ac|chr14:91343411-91344675	Only_27ac_9569
CRE_14_28870	chr14	2278014311	86610000	4	3	1	2	2	1			
CRE_14_17601	chr14	2244207311	52803000	4	2	2	1	1	1	LOC105370500		
CRE_14_17430	chr14	2243694311	52290000	4	2	2	1	1	1	LOC100131689		
CRE_14_17110	chr14	2242734311	51330000	4	2	2	1	1	1			
CRE_14_16356	chr14	2240472311	49068000	4	4	0	2	2	0	LOC105378178		
CRE_14_15712	chr14	2238540311	47136000	4	2	2	1	1	1	MDGA2		
CRE_13_30578	chr13	2168773983	91734000	4	3	1	2	2	1	GPC5		
CRE_13_30173	chr13	2167558983	90519000	4	3	1	1	1	1	LINC01049		
CRE_13_29769	chr13	2166346983	89307000	4	4	0	1	1	0			
CRE_13_27665	chr13	2160034983	82995000	4	2	2	1	1	1			
CRE_13_26942	chr13	2157865983	80826000	4	2	2	1	1	1	LOC105377818		
CRE_13_26026	chr13	2155117983	78078000	4	4	0	2	2	0			
CRE_13_24162	chr13	2149525983	72486000	4	0	4	1	0	1			
CRE_13_21417	chr13	2141290983	64251000	4	0	4	1	0	1			
CRE_13_19023	chr13	2134108983	57069000	4	2	2	1	1	1			
CRE_13_18370	chr13	2132149983	55110000	4	2	2	1	1	1			
CRE_13_16068	chr13	2125243983	48204000	4	3	1	3	2	1	LOC105370198		
CRE_12_9025	chr12	1970839674	27075000	4	4	0	1	1	0			
CRE_12_35037	chr12	2048875674	105111000	4	2	2	1	1	1	KIAA1033	H3K27ac|chr12:105107720-105110505	Both|chr12:105107720-105110505
CRE_12_29295	chr12	2031649674	87885000	4	2	2	1	1	1			
CRE_12_29122	chr12	2031130674	87366000	4	2	2	2	1	2	LOC107984478		
CRE_12_23838	chr12	2015278674	71514000	4	2	2	1	1	1	LGR5		
CRE_12_20837	chr12	2006275674	62511000	4	2	2	1	1	1	MON2		
CRE_12_20642	chr12	2005690674	61926000	4	4	0	3	3	0	FAM19A2		
CRE_12_20239	chr12	2004481674	60717000	4	0	4	1	0	1			
CRE_12_19758	chr12	2003038674	59274000	4	3	1	2	1	1			
CRE_12_18897	chr12	2000455674	56691000	4	2	2	1	1	1	PTGES3	H3K27ac|chr12:56685825-56689559	Both|chr12:56685825-56689559
CRE_12_12598	chr12	1981558674	37794000	4	3	1	2	2	1			
CRE_12_10214	chr12	1974406674	30642000	4	0	4	1	0	1	IPO8		
CRE_12_10213	chr12	1974403674	30639000	4	0	4	1	0	1	IPO8		
CRE_11_9193	chr11	1836257052	27579000	4	2	2	1	1	1			
CRE_11_42655	chr11	1936643052	127965000	4	2	2	1	1	1			
CRE_11_39599	chr11	1927475052	118797000	4	2	2	1	1	1			
CRE_11_39297	chr11	1926569052	117891000	4	2	2	1	1	1			
CRE_11_3925	chr11	1820453052	11775000	4	2	2	1	1	1			
CRE_11_30164	chr11	1899170052	90492000	4	4	0	1	1	0	DISC1FP1		
CRE_11_30141	chr11	1899101052	90423000	4	2	2	1	1	1	DISC1FP1		
CRE_11_30136	chr11	1899086052	90408000	4	2	2	1	1	1	DISC1FP1		
CRE_11_29262	chr11	1896464052	87786000	4	3	1	3	2	1	LOC107984361		
CRE_11_2460	chr11	1816058052	7380000	4	2	2	1	1	1	SYT9		
CRE_11_20071	chr11	1868891052	60213000	4	3	1	1	1	1	MS4A4E		
CRE_11_18740	chr11	1864898052	56220000	4	3	1	1	1	1			
CRE_11_14763	chr11	1852967052	44289000	4	3	1	1	1	1	ALX4		
CRE_11_13760	chr11	1849958052	41280000	4	2	2	1	1	1	LRRC4C		
CRE_11_12970	chr11	1847588052	38910000	4	4	0	1	1	0			
CRE_11_10225	chr11	1839353052	30675000	4	2	2	2	1	2			
CRE_10_42504	chr10	1802392630	127512000	4	2	2	1	1	1			
CRE_10_39825	chr10	1794355630	119475000	4	2	2	1	1	1			
CRE_10_31758	chr10	1770154630	95274000	4	2	2	1	1	1	PDLIM1		
CRE_10_31181	chr10	1768423630	93543000	4	4	0	1	1	0			
CRE_10_30712	chr10	1767016630	92136000	4	3	1	3	2	1	CPEB3		
CRE_10_25249	chr10	1750627630	75747000	4	3	1	1	1	1	C10orf11		
CRE_10_20541	chr10	1736503630	61623000	4	4	0	1	1	0			
CRE_10_11595	chr10	1709665630	34785000	4	2	2	1	1	1	PARD3		
CRE_10_11005	chr10	1707895630	33015000	4	4	0	1	1	0	LOC101929475		
CRE_X_9942	chrX	2904824523	29826000	3	2	1	1	1	1	IL1RAPL1		
CRE_X_9274	chrX	2902820523	27822000	3	1	2	1	1	1	MAGEB10		
CRE_X_8988	chrX	2901962523	26964000	3	2	1	2	2	1			
CRE_X_8903	chrX	2901707523	26709000	3	2	1	1	1	1			
CRE_X_8872	chrX	2901614523	26616000	3	2	1	1	1	1			
CRE_X_8725	chrX	2901173523	26175000	3	2	1	1	1	1			
CRE_X_8717	chrX	2901149523	26151000	3	2	1	2	2	1			
CRE_X_7273	chrX	2896817523	21819000	3	2	1	1	1	1			
CRE_X_50882	chrX	3027644523	152646000	3	1	2	2	1	2	LOC105373370		
CRE_X_50836	chrX	3027506523	152508000	3	0	3	2	0	2			
CRE_X_48967	chrX	3021899523	146901000	3	1	2	2	1	2	LOC101928832		
CRE_X_47868	chrX	3018602523	143604000	3	2	1	1	1	1			
CRE_X_47253	chrX	3016757523	141759000	3	2	1	1	1	1			
CRE_X_45973	chrX	3012917523	137919000	3	2	1	2	2	1			
CRE_X_44364	chrX	3008090523	133092000	3	2	1	1	1	1			
CRE_X_43776	chrX	3006326523	131328000	3	1	2	2	1	2			
CRE_X_42860	chrX	3003578523	128580000	3	1	2	1	1	1			
CRE_X_42569	chrX	3002705523	127707000	3	2	1	2	2	1			
