geneName Pvalue_OE_WT Pvalue_Repair_WT FDR_OE_WT FDR_Repair_WT FoldC_OE_WT FoldC_Repair_WT
816 NUP85 0.0865908969118442 0.0434000788308654 0.218738156376626 0.092864327419826 -0.0815985986292045 -0.0979926978561565
819 AIP 0.283479650512205 0.0391552774951892 0.452588115685125 0.0859854545248618 -0.062758704084553 -0.118502611401953
820 PRDX1 0.382648947011553 0.0689038090068678 0.546068637918886 0.131555188277222 -0.0540171639903839 0.0857212759982886
821 TNPO2 0.559844301123935 0.251522525996019 0.697454323624594 0.352381680948455 0.00294092399091106 -0.173309782768893
823 PABPC4 0.319174032992622 0.0626425204780293 0.487904546594746 0.122465117907954 0.0663026586929121 -0.117776543898945
824 SQSTM1 0.092291786608858 0.000435481127119116 0.227855697965776 0.00452125823887086 0.200583818085335 0.403519510817407
833 LRRC47 0.845582115701741 0.0427453622223752 0.905218827481326 0.0918797147354352 0.0080113184949262 0.0724945501617817
834 GOT1 0.714903629486077 0.370279833509657 0.813485645036807 0.474515577679124 -0.0614539051796683 0.170878955146826
836 NUP54 0.00091464097426224 0.00012502815301346 0.0216734003353267 0.00242303549911172 0.287507868178634 0.3319173172072
837 PSMA7 0.0040975354118984 0.00445525504077241 0.0426075437692751 0.0185970968476113 0.358803011139834 0.312532362123502
840 SNX2 0.43803825195294 0.0291505469821032 0.597181638313221 0.0694674176700582 0.0544018844539007 0.253304721993992
845 HNRNPA3 0.0494530001609683 0.000231248731016564 0.156747537558587 0.00320038350733084 -0.0687653228077139 -0.30281349460407
846 BUB3 0.535397888608575 0.0108537129018378 0.67945985094611 0.0338007954227423 0.0183100005291763 -0.125507663155165
847 RPL10 0.0422927863998211 0.0157951256619098 0.144112878476283 0.0442530474963817 0.122713757727478 -0.159393990766887
849 SSB 0.0237716717687924 0.00013601689418855 0.105960462755927 0.00253245843280552 -0.112160021176997 -0.436739513973407
852 FDFT1 0.0855306452796952 0.00853366047076863 0.218082078801824 0.0285579461897576 0.244155484191193 0.511244689946002
853 AIMP1 0.0510099946639474 0.0379262751731373 0.159466238190072 0.0842155299425821 0.178125594224445 0.171748195742337
862 PDE12 0.704061066162115 0.230747173507325 0.805530521320757 0.329778848954138 0.0275710160067035 0.0919791340132026
863 PPP2R1B 0.0502670886586757 0.00389608836992727 0.158358156358676 0.0171480896281833 -0.215627406406441 -0.474025227201791
864 CPNE3 0.00122919320577566 0.000299297196917723 0.0251806522468058 0.00374193790156071 -0.210974007471773 -0.234424806803826
868 PPP1CB 0.0836191524232135 0.147138216668718 0.215115672436657 0.234414576759875 -0.149287269999295 -0.101929237315153
870 CIP2A 0.580982892602029 0.0098132349222864 0.715311001928663 0.0314899590562643 -0.0489000608610777 -0.214159902797819
873 SCRIB 0.0564746544636077 0.527105449082169 0.168674444029794 0.620349659947546 0.0616854418250981 0.024441940525346
882 CRKL 0.729900854307875 0.907621816242649 0.823979000292949 0.930826035270479 -0.0531269834467061 0.01722041731046
884 TRMT10C 0.101018735388664 0.0169916316932138 0.240086249168141 0.0468310360192091 -0.075613403640844 -0.148005417244391
886 COMT 0.765772846875553 0.360116875720034 0.847798702300356 0.464481671748541 0.0156171164442807 0.0626057399409721
887 COPG2 0.0658341728359012 0.8544049589267 0.183400257588065 0.891253540387867 -0.117880098331467 0.00735957852404212
888 SLC25A3 0.370888568490807 3.32330770778153e-05 0.535337208730735 0.00140325470501454 0.0779779434751333 0.730434576593286
889 RAE1 0.23073288821284 0.640930987374651 0.397032390089647 0.717133331312407 -0.0815690057048766 0.0252124585025477
890 SMARCA2 0.00440271188742821 0.00396542514681522 0.0445957665935977 0.0173646705244633 0.382372296958186 0.353991764383432
892 EEPD1 0.0141942492918307 0.000251633349265703 0.0805585902790742 0.00335684076236927 -0.121966828385029 -0.255218842111779
893 EHD4 0.0146197684542956 0.802997166660475 0.0817191377099718 0.851354636344658 -0.277815957309761 -0.0151569837348582
899 PRKCSH 0.158126623017731 0.00397420080041658 0.314099510896145 0.0173737021477671 -0.142658741127846 0.408459547140138
902 YWHAZ 0.0419378413299059 0.0354479612007185 0.143375341296957 0.0803346926430897 0.241775100448589 0.285750808829778
903 PPP1CC 0.747118338058365 0.144867769616907 0.835223437967624 0.231716803318019 -0.0185783775071027 -0.141441666819606
908 CLIC1 0.0783781940095389 0.0185371087231989 0.206141022455982 0.0500250650423761 -0.120694586183973 0.132562754599839
910 CSNK2A1 0.649531388703476 0.434594449361523 0.767924729997531 0.534949077264029 -0.035021474719434 0.0486977117824026
911 COPE 0.0580710532074501 0.709007720516562 0.171037287514605 0.77865986874469 0.15634711111935 0.0257366582765268
915 SCYL1 0.564484798313437 0.0879541046146917 0.7014227245448 0.158018203917266 0.0400704553722608 0.147066430263713
917 GIT2 0.244022524073887 0.00977613831695178 0.411224409476418 0.031439982568032 0.0855999684466084 0.222665715252617
919 OTUB1 0.103625197256746 0.0016161623430031 0.24350192892627 0.00959318381580737 0.0958579465177287 0.156658243397823
920 IL16 0.089739885744771 0.0464497325681442 0.224068330253225 0.0974954646280269 0.157867279079955 0.273449115783281
922 PSMA1 0.000792428963377758 0.00146023936643503 0.0210339093048373 0.00902921127356909 0.346556988600653 0.303608323705216
930 LRRC40 0.786462157523581 0.140269249565309 0.862077112948338 0.226460896990032 -0.0118566981112771 -0.092518925519613
931 MAT2A 0.0120604670108374 0.42309852820018 0.0734411497036404 0.523913392814386 0.168503256618269 -0.0470286609979027
932 PSMA4 0.00260218478446948 0.00115165474031801 0.0345356626779847 0.00783306824689357 0.397810205159377 0.427857561142169
934 IDH3A 0.00236859194569947 0.0224722758573907 0.0328357210063712 0.0574970340276096 -0.28649762575378 -0.138988369792717
935 ETFDH 0.000586574856475831 7.36049678764118e-05 0.0186752204879006 0.00197398608149382 -0.116428561471407 0.344850784482663
937 CUL4B 5.6211127635721e-06 3.03025860691587e-06 0.00415641138060703 0.000556920484681823 0.44894601252992 0.409336220883549
939 RPL10A 0.000554216870340338 0.0388364981475286 0.0182715065024305 0.085503068656575 0.272612921047862 -0.171124217639584
947 PAFAH1B1 0.0150950021447819 0.00126526149330836 0.0827666643023208 0.00833721549043711 0.122319025668183 0.302509649121301
948 CD2AP 0.790034190905931 0.911653904946185 0.865442745424148 0.932553480632699 0.093759273132898 -0.0396939281669635
949 YWHAQ 0.95278466380893 0.45832319766876 0.968882793688609 0.5579211832393 0.00649097929524345 -0.0858470183458522
950 SMS 0.916744205162727 0.134905631270451 0.949596785092974 0.220007667819982 0.00812058709406394 0.139206082777337
951 FUBP3 0.329522005957188 0.000420655958915222 0.497890051570457 0.00445185050568674 -0.0426460176769012 -0.304635964988472
953 SEPTIN6 0.014607548769328 0.000459049968413282 0.0817191377099718 0.00464298169760484 0.243033553418618 0.310088233758728
956 SLC25A6 0.135653695053744 0.0013201326505471 0.285556905321212 0.00855194818427006 0.0362437562885027 0.322409931714317
963 RFC3 0.486838521650082 0.0121046854030667 0.640375143090426 0.0367040724348407 -0.0741575340233904 -0.385180605919615
977 CAMK2D 0.0231270182893882 0.288911963387875 0.104912749049845 0.391468147250168 -0.181944426389013 -0.0440291009630247
979 HMOX2 0.14150749653026 0.163718303765054 0.293681957514285 0.25516589590121 -0.108949589209123 -0.0603550801814308
988 CSTF1 0.699481459577838 0.235615742458668 0.803294487988799 0.335224596747131 0.0431397856125653 0.0977413936634974
989 AK2 0.030273174206549 0.0189699735546617 0.119431364095349 0.0509012872570911 0.146802053361373 0.137228802963005
990 PUM3 0.0196033710609075 0.00404359510326827 0.0954534794085205 0.0174850862610832 -0.177169384128264 -0.41146186725525
994 PSMA5 0.000211843784808705 5.62835893865933e-05 0.0135150882115664 0.00180946496065222 0.516497677275964 0.615414722603528
996 PSMB4 0.011618819159102 7.68502808502104e-05 0.071764925975551 0.00201703786602516 0.216762545358447 0.370099357476541
997 XPO4 0.131417427576885 0.172859983389991 0.279349735169592 0.265654178748988 -0.620509967081205 -0.625542795469066
999 ADSL 0.449185583287027 0.00781716638732441 0.606570461542826 0.0270215618355022 0.0370952727756571 0.0964397165072235
1000 PTCD3 0.0366937165190129 0.00229556075738764 0.131893525487785 0.0120139762186435 -0.111501812252827 0.206291695448426
1003 NSDHL 0.422029507523282 0.731312618829504 0.584539665758766 0.797290987987806 -0.0666761454244522 0.0289377081346984
1004 RPLP0 0.0981327926580339 0.737051014673112 0.236176652427921 0.801802448917198 0.137465000669771 -0.0195017154365935
1010 INPP5B 0.563587168891927 0.00648309502165201 0.700558882369023 0.0238475575828265 0.119979780111061 0.33509125504121
1012 ST13 0.00738619686344529 0.002892062750178 0.0560571187172915 0.0139249458557408 0.293177293733503 0.313541885971951
1014 NLRP2 0.0439382718677073 0.000190545993950458 0.146253694654182 0.00298868504450779 -0.383423332090596 -0.496416761871945
1016 CSNK2A2 0.0293492049081708 0.341481408247104 0.117943699227245 0.445665095584218 0.136236575483201 -0.0612372889822712
1018 TM9SF4 0.729037589709645 0.0504081576716972 0.82372813017619 0.104239961689455 -0.0432587169585403 0.184203281148363
1019 RAB7A 0.00096683627825573 6.83058627543121e-05 0.0220730834401048 0.00189693037091568 0.181318143140491 0.328907413210864
1020 COPS6 0.692838108904185 0.403134731038708 0.799761385300638 0.505848574025783 0.0582936840969523 0.077438911485725
1022 GSTK1 0.69073181264192 0.200396777189691 0.798720838043117 0.296377091072678 -0.0242504308291505 -0.0724292463650844
1027 ETFB 0.0707857539422915 0.378855874515049 0.192329166616956 0.483232628509092 -0.168029634301057 0.0654458844440313
1029 SMARCD2 0.84969886977074 0.483877401490858 0.90747611342658 0.58101371680981 -0.0118966460491343 -0.0874261759417223
1030 HPRT1 0.00170086681099586 0.00200766923488502 0.0277704941233595 0.010898712541219 0.164805174556317 0.228203534694444
1031 DRG1 0.157972882225513 0.599705927501595 0.314004469431357 0.681915175911304 0.0871353603045844 -0.0256855397367488
1032 ZPR1 0.115174180388177 0.245932245541118 0.258069938393594 0.346537621499715 0.141287612237434 -0.0840363873783883
1037 RUFY1 0.0506521569365936 0.440351070439493 0.158990639359496 0.539625778829926 0.0874320441980991 0.0620298339093033
1040 STK26 0.447205332667077 0.0481156002867004 0.604685162456841 0.100260204140081 -0.0477564639752863 -0.0951151512169925
1042 MTAP 0.00823854312858769 0.00504987998443272 0.0598914315078229 0.020215142149593 0.288218091015576 0.372189085214448
1046 GATD3B 0.00665262656851674 0.000619169147105827 0.0539478045662631 0.00552018033749778 -0.144097938839751 0.491054443888746
1049 UCHL1 0.439474781737265 0.231025842773994 0.597982524389091 0.329964062416719 0.037772548284476 0.0516388505442755
1051 PITPNB 0.00632362479607711 5.92689843058533e-05 0.0529275049098781 0.0018480497757054 0.137864399555925 0.453337638879079
1052 IKZF3 0.00144455782279502 1.29280740238355e-05 0.026608652280381 0.000836446389342158 -0.738770711903573 -0.665112414230071
1053 NAA10 0.696317626487107 0.125097113576215 0.801810908720193 0.207333544627118 0.029031328668145 -0.115801918285413
1055 DNAJA2 0.209679427412217 0.0171392180730273 0.374492934488756 0.0471292843130136 -0.167900219558954 -0.282048468848238
1056 AKR7A2 0.0114062174933962 0.568854967666037 0.0712166245426042 0.656205329315669 -0.262103292947215 -0.0419281964798763
1058 CYRIA 0.00156859010400696 0.00019836342260951 0.0271993995679964 0.00306486291172187 -0.457228499271508 -0.434068488199875
1060 POLR1B 0.151764079826546 0.00444347929494695 0.306123155336581 0.0185966119636438 -0.0957612376993229 -0.279356953132961
1061 NXF1 0.0834862855914969 0.0314552210998581 0.214888234839069 0.073537590069045 -0.161946221139299 -0.557544549964796
1066 PEBP1 0.00662885397310511 8.5219158246867e-06 0.0539478045662631 0.000650298767166437 0.347099826732318 0.416400259380268
1073 PEPD 0.0432699904231744 0.0117034462276989 0.144962572734864 0.0358232038288405 -0.197394129310277 -0.478182244368631
1076 PPA2 0.306091667191498 0.0427624097367974 0.476203928278688 0.0918797147354352 -0.0413301433622024 0.153898039237262
1088 PSME3 0.00142326781628919 0.785265597736188 0.0264994036586792 0.83753033873532 0.377921236048065 -0.0140838135992762
1090 IDE 0.108524704834765 0.197616568191596 0.249877167359762 0.293336207903557 -0.0959612524112448 -0.07691164652549
1092 CTH 0.176027968960317 0.0175577766195851 0.335958985006859 0.0480560234641878 -0.094799167585796 0.339948378361882
1093 SUN2 0.0764537151782021 0.067069813854041 0.202520178998144 0.129005335008739 -0.145737618945736 0.170466384434208
1094 CALU 0.00173473315975563 0.01820944381891 0.0277986960832666 0.0493724888458241 -0.248661478168382 -0.0599393578980525
1103 EMD 0.0041117698979333 0.022229165374715 0.042650342668743 0.0569594851383787 -0.234351038899261 -0.101611532957449
1105 TBL2 0.0400573741685267 0.0908742167940569 0.139058999796307 0.161554730070426 -0.207532579931849 -0.171268549322592
1107 STAT5A 0.00283531621195956 0.00495823464708043 0.035517006336376 0.0199563161223082 0.454718154790305 0.423570961759999
1110 PSMD5 0.456343330945643 0.000982762659882465 0.612084239692834 0.00703504343893068 0.051034564402201 0.139571452218766
1111 KLC1 0.709752708719143 0.799366090188958 0.809180621218124 0.848373771338537 0.0477498203476454 0.0270733574584252
1114 YWHAB 0.605440619879026 0.531063857094322 0.732187067405102 0.624015102002319 -0.032645139313054 -0.0432613526298411
1118 ANKFY1 0.343800436554683 0.408269257333349 0.510473625819575 0.509942489371963 -0.0664185147176308 -0.0587953867097148
1121 RBM10 0.0429461914416109 0.0229621356609867 0.144584522798609 0.0584326520065228 0.313244223929894 0.388211739381479
1123 DUT 0.149476921096173 0.000231130505126305 0.303281322814184 0.00320038350733084 -0.0890082944818644 -0.410499145102303
1125 CNP 0.142706966930151 0.770165579569902 0.295106376680168 0.826668718560586 -0.0441964499602783 0.0121421798684622
1126 BCS1L 0.0333864566939381 2.60483546512529e-05 0.126506808087719 0.00116229554892142 0.0654547685926357 0.411433703893067
1127 CTNNBL1 0.899454905870997 0.00825206581505353 0.939192776434997 0.0279563422032684 -0.0130427427547293 -0.255664741350643
1128 PSAT1 0.00119074762166435 0.00012293736753046 0.0246736940584677 0.00242303549911172 0.220880412275374 0.379116643434248
1132 ANP32A 0.00117289990195887 0.00129518797891153 0.0246736940584677 0.00846451133692688 0.279359899670482 0.246916799306941
1133 MAT2B 0.000563349986108034 0.0016463082773222 0.0183740815636513 0.00974976160574336 0.266218527928537 0.194010025744884
1134 ANKRD44 0.938343808306649 0.068191585482448 0.960915035495796 0.130629032737658 -0.00394145693485193 0.0998643050275465
1135 DOK3 0.486091146234842 0.0409546008760213 0.640205540181054 0.0886578896421105 -0.0604959562465872 0.195389302570753
1138 BLMH 0.0251086152614329 0.0203497204673575 0.108714896853196 0.0535214192779686 0.214607972285886 0.261845220060099
1139 SLC25A4 0.0645668638390859 0.000297514246368886 0.180843120796055 0.0037286531215626 0.15603058273223 0.543593648882062
1140 RAB14 0.542205833977587 0.0157993858328358 0.684977792740218 0.0442530474963817 0.0327020331296293 0.187074865842986
1141 TBC1D15 0.0101853920885725 0.191800106707226 0.0664991506136309 0.287217263931667 -0.21577170105642 -0.0718301291221586
1143 KCNAB2 0.084714740658228 0.137784136480381 0.216548285396863 0.223774926395498 -0.122636511166085 0.0943919519451466
1146 VAV2 0.525677516962704 0.0269566211456793 0.672825625073925 0.0655366233208247 -0.0442031930068172 -0.219630996437918
1147 TMED9 0.0295316498254797 0.000516011068185484 0.118038763670222 0.00497369327547126 0.195355664831659 0.572848232612833
1150 IDH3G 0.112196681870415 0.00151270083610217 0.254827439320786 0.00922230804200804 -0.133278436813804 -0.154078619775857
1152 GAK 0.725344958300217 0.810576330158997 0.821708361602522 0.857808849908601 0.0231543637547613 0.0147944767478112
1157 PSMA6 0.0766028032941213 9.71733221189033e-05 0.202684273496704 0.00220069468658519 0.282996239169037 0.358112693981433
1158 VPS18 0.037066084041966 0.750811225203592 0.132495891575425 0.811861645138458 0.252433373118162 -0.0287426070151895
1159 CARMIL2 0.919787549419702 0.865061035384359 0.951190691951063 0.89928819424572 0.00749555961485981 0.0092287904258761
1162 RPAP3 0.00105587699926737 0.000526784119436502 0.0232562525455655 0.005039990022557 0.258657174224222 0.228444042500744
1163 TBRG4 0.0164262064512431 0.175790371295592 0.0867571883588105 0.268880307868198 0.179073965938676 -0.286949453646999
